product_id,event_time,category_baby_food_formula,category_baking_ingredients,category_candy_chocolate,category_chips_pretzels,category_cleaning_products,category_coffee,category_cookies_cakes,category_crackers,category_energy_granola_bars,category_frozen_meals,category_hair_care,category_ice_cream_ice,category_juice_nectars,category_packaged_cheese,category_refrigerated,category_soup_broth_bouillon,category_spices_seasonings,category_tea,category_vitamins_supplements,category_yogurt
P3295,2024-07-04T22:34:32.413Z,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P3296,2024-07-04T22:34:32.413Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P3297,2024-07-04T22:34:32.413Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P3298,2024-07-04T22:34:32.413Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P3299,2024-07-04T22:34:32.413Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P3300,2024-07-04T22:34:32.413Z,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P3301,2024-07-04T22:34:32.413Z,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
P3302,2024-07-04T22:34:32.413Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P3303,2024-07-04T22:34:32.413Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
P3304,2024-07-04T22:34:32.413Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P3305,2024-07-04T22:34:32.413Z,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P3306,2024-07-04T22:34:32.413Z,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
P3307,2024-07-04T22:34:32.413Z,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P3308,2024-07-04T22:34:32.413Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
P3309,2024-07-04T22:34:32.413Z,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
P3310,2024-07-04T22:34:32.413Z,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P3311,2024-07-04T22:34:32.413Z,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P3312,2024-07-04T22:34:32.414Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
P3313,2024-07-04T22:34:32.414Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P3314,2024-07-04T22:34:32.414Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
P3315,2024-07-04T22:34:32.414Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P3316,2024-07-04T22:34:32.414Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P3317,2024-07-04T22:34:32.414Z,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P3318,2024-07-04T22:34:32.414Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P3319,2024-07-04T22:34:32.414Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P3320,2024-07-04T22:34:32.414Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P3321,2024-07-04T22:34:32.414Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P3322,2024-07-04T22:34:32.414Z,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
P3323,2024-07-04T22:34:32.414Z,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
P3324,2024-07-04T22:34:32.414Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P3325,2024-07-04T22:34:32.414Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P3326,2024-07-04T22:34:32.414Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
P3327,2024-07-04T22:34:32.414Z,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
P3328,2024-07-04T22:34:32.414Z,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P3329,2024-07-04T22:34:32.414Z,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P3330,2024-07-04T22:34:32.414Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P3331,2024-07-04T22:34:32.414Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P3332,2024-07-04T22:34:32.414Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P3333,2024-07-04T22:34:32.414Z,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P3334,2024-07-04T22:34:32.414Z,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
P3335,2024-07-04T22:34:32.414Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P3336,2024-07-04T22:34:32.414Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P3337,2024-07-04T22:34:32.414Z,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
P3338,2024-07-04T22:34:32.414Z,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P3339,2024-07-04T22:34:32.414Z,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P3340,2024-07-04T22:34:32.414Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P3341,2024-07-04T22:34:32.414Z,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
P3342,2024-07-04T22:34:32.414Z,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P3343,2024-07-04T22:34:32.414Z,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
P3344,2024-07-04T22:34:32.414Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P3345,2024-07-04T22:34:32.414Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P3346,2024-07-04T22:34:32.414Z,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P3347,2024-07-04T22:34:32.414Z,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
P3348,2024-07-04T22:34:32.414Z,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P3349,2024-07-04T22:34:32.414Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
P3350,2024-07-04T22:34:32.414Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P3351,2024-07-04T22:34:32.414Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
P3352,2024-07-04T22:34:32.414Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
P3353,2024-07-04T22:34:32.414Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P3354,2024-07-04T22:34:32.414Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P3355,2024-07-04T22:34:32.414Z,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P3356,2024-07-04T22:34:32.414Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
P3357,2024-07-04T22:34:32.414Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P3358,2024-07-04T22:34:32.414Z,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
P3359,2024-07-04T22:34:32.414Z,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
P3360,2024-07-04T22:34:32.414Z,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
P3361,2024-07-04T22:34:32.414Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
P3362,2024-07-04T22:34:32.414Z,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P3363,2024-07-04T22:34:32.414Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P3364,2024-07-04T22:34:32.414Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P3365,2024-07-04T22:34:32.414Z,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P3366,2024-07-04T22:34:32.414Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P3367,2024-07-04T22:34:32.414Z,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
P3368,2024-07-04T22:34:32.414Z,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
